X,Y,fid,stop_name
687402.5477,7461816.2954,501,Museu Carmem Miranda
685344.5803,7462145.3289,502,Paróquia Cristo Redentor
686718.8881,7462836.5303,503,Laranjeiras
686217.4398,7462370.3646,504,Fluminense Football Club
687155.1538,7464685.9356,505,Teixeira de Freitas
687169.6944,7464228.8908,506,Augusto Severo
687441.2401,7463880.4054,507,Hotel Glória
685293.4964,7462153.7099,508,Paróquia Cristo Redentor
684594.3341,7462012.6623,509,Terminal do Cosme Velho :: Plataforma A
684581.7282,7461988.4509,510,Terminal do Cosme Velho :: Plataforma B
685068.7365,7460024.2319,511,Conde de Irajá
684981.7488,7459914.6574,512,General Cornélio de Barros
685205.9176,7460562.1404,513,Miranda Valverde
685343.2926,7460190.0872,514,Visconde de Caravelas
685384.0251,7460082.9292,515,Visconde de Silva
685639.5595,7460094.8432,516,General Polidoro
685510.1196,7460410.9816,517,Voluntários da Pátria
686315.831,7461948.5018,518,Universidade Santa Úrsula
686188.7955,7461380.5709,519,Joia Valansi
686165.7442,7460984.4642,520,São Clemente
685460.2986,7459896.9189,521,General Polidoro
685517.748,7460888.6827,522,"BRS 1,2,3,I: Sorocaba"
686172.1054,7460777.1631,523,Ponto Final: Metrô Botafogo (Acesso Voluntários)
686562.5574,7460401.8553,524,Engenheiro Bernardo Saião
686417.1586,7461325.138,525,Visconde de Ouro Preto
686541.2817,7460903.3967,526,Mourisco
686341.0796,7461153.5231,527,"BRS 1,2: Visconde de Ouro Preto II"
686540.1894,7461610.3598,528,"BRS 1,2,3,I: Farani"
686922.4464,7461672.8504,529,Praça Nicarágua
686949.8562,7461649.8054,530,Praça Nicarágua
684941.2796,7460252.1799,531,"BRS 1,2,3,I: Cobal"
685086.2258,7460303.8931,532,"BRS 1,2,3,I: Conde de Irajá"
685372.052,7460410.0239,533,"BRS 1,2,3,I: Real Grandeza"
686029.4239,7460652.112,534,"BRS 1,2,3,I: Paulino Fernandes"
686271.2601,7460741.4923,535,"BRS 1,2,3,I: Nelson Mandela"
686393.1512,7461200.3927,536,"BRS 1,2,3,I: Visconde de Ouro Preto"
686642.6782,7461802.0258,537,"BRS 1,2,3,I: Marquês de Abrantes"
686498.8732,7461678.4319,538,"BRS 1,2,3,I: Farani"
686337.7725,7461251.0284,539,"BRS 3,I: Visconde de Ouro Preto I"
686191.7302,7460954.1284,540,"BRS 1,2,3,I: Muniz Barreto"
685252.5485,7460809.2136,541,"BRS 1,2,3,I: Real Grandeza"
685080.1611,7460720.0715,542,"BRS 1,2,3,I: Palácio da Cidade"
684905.6849,7459984.5918,543,General Dionísio
687378.197,7460518.5429,544,Instituto Benjamin Constant
687889.37,7460548.723,545,Odílio Bacelar
688023.2749,7460922.5145,546,Marechal Cantuária
688206.0317,7461018.8049,547,Praia da Urca
688446.1261,7461188.5826,548,Roquete Pinto
688562.3088,7461374.3067,549,Joaquim Caetano
688499.123,7461571.136,550,Almirante Gomes Pereira
688324.3145,7461372.8536,551,Roquete Pinto
688232.1692,7461058.3504,552,Praia da Urca
688052.0713,7461010.7598,553,Mureta da Urca
687777.4996,7460625.4324,554,Urbano Santos
687740.9921,7460412.1287,555,Escola Municipal Minas Gerais
687454.0315,7460513.1688,556,Instituto Benjamin Constant
687299.1694,7460597.0549,557,Palácio Universitário
688512.4698,7461572.0766,558,Urca :: Linha 513
686560.8233,7461611.6549,559,Farani
686552.976,7461549.5077,560,Farani
686860.9315,7460178.9707,561,"BRS 3,I: Lauro Sodré III"
685090.9859,7462185.5484,562,Pires de Almeida
686866.035,7460143.9086,563,BRS 1: Lauro Sodré II
687016.9222,7460549.5045,564,"BRS 1,2,3,I: UFRJ - Pinel"
686269.0169,7461630.1067,565,Marquês de Olinda
686440.4563,7460456.1978,566,Escola Municipal João Saldanha
686171.0862,7461176.0041,567,Vicente de Sousa
685436.644,7459899.9791,568,Pinheiro Guimarães
686510.0045,7460307.6999,569,Arnaldo Quintela
686744.3279,7460221.5076,570,Shopping Rio Sul
686763.7024,7460303.337,571,Casas & Gourmet Shopping
686619.3006,7461720.0244,572,Farani
687776.5214,7460374.2502,573,UNIRIO
684683.3032,7460091.4303,574,Macedo Sobrinho
686378.6806,7461183.1833,575,Visconde de Ouro Preto
686419.127,7461840.678,576,Praça Chaim Weizmann
686380.5099,7461820.223,577,Praça Chaim Weizmann
687821.895,7460484.2187,578,Praça Felix Laranjeiras
687860.3135,7460768.3822,579,Mureta da Urca
688584.2766,7461572.2854,580,Urca :: Linha 107
688535.0471,7461572.9016,581,Urca :: Linhas LECD 54 (519) e LECD 55 (518)
687954.5386,7459442.564,582,Martim Afonso
687830.4712,7459445.2203,583,Aurelino Leal
687662.437,7459376.4325,584,Anchieta
687618.6222,7459317.1705,585,Anchieta
685431.0364,7456807.553,586,Ponto Final: Copacabana :: Raul Pompéia
688102.0243,7459508.2829,587,Ponto Final: Leme (Praça Almirante Julio de Noronha)
688015.3297,7459547.0231,588,Ponto Final: Leme (Gustavo Sampaio)
685655.0618,7460511.9756,589,"BRS 1,2,3,I: Sorocaba"
684889.9266,7460547.1952,590,"BRS 1,2,3,I: Largo dos Leões"
684725.609,7460237.5498,591,"BRS 1,2,3,I: Pedro II"
685440.838,7457286.3366,592,"BRS 1,3,I: Sousa Lima"
685435.6059,7457502.3732,593,BRS 2: Sá Ferreira
685450.1023,7457621.8098,594,"BRS 1,3,I: Djalma Ulrich"
685527.7916,7457934.288,595,"BRS 1,3,I: Bolívar"
685696.8648,7458255.6062,596,"BRS 1,3,I: Constante Ramos"
685736.622,7458319.3533,597,BRS 2: Raimundo Corrêa
685885.8507,7458527.9447,598,BRS 2: Figueiredo Magalhães
686061.251,7458696.3395,599,"BRS 1,3,I: Siqueira Campos"
686484.8787,7458950.2626,600,BRS 2: República do Peru
686610.5298,7458993.0071,601,"BRS 1,3,I: Fernando Mendes"
687117.1215,7459525.3213,602,"BRS 1,2: Demétrio Ribeiro"
686992.2381,7459338.478,603,Belfort Roxo
685209.6067,7457153.9548,604,"BRS 1,2,3,I: Conselheiro Lafaiete"
685853.108,7458783.0857,605,Barata Ribeiro
685596.7514,7459118.5143,606,Tenente Marones de Gusmão
685564.9693,7459235.8633,607,Figueiredo Magalhães
685840.4344,7458919.4708,608,Estação Siqueira Campos
685718.5057,7458845.6628,609,Anita Garibaldi
685557.1619,7458735.7909,610,Lacerda Coutinho
685342.4143,7456980.2052,611,BRS 2: Raul Pompéia
685192.1558,7458076.8675,612,Estação Cantagalo
685357.9966,7457803.4756,613,Leopoldo Miguez
686887.0847,7459427.0595,614,BRS 1: Ronald de Carvalho
686160.5298,7458928.8049,615,"BRS 1,3,I: Hilário de Gouveia"
686643.5908,7459260.6251,616,BRS 1: Rodolfo Dantas
686522.5705,7459177.9514,617,BRS 2: Cardeal Arcoverde
686254.6655,7458994.0932,618,BRS 2: Paula Freitas
685834.7187,7458705.7843,619,"BRS 1,3,I: Anita Garibaldi"
685957.8093,7458790.6525,620,BRS 2: Figueiredo Magalhães
685585.7942,7458479.5941,621,"BRS 1,3,I: Raimundo Corrêa"
685777.8429,7458667.7224,622,BRS 2: Santa Clara
685415.8991,7458257.9642,623,"BRS 1,3,I: Barão de Ipanema"
685495.3703,7458382.1375,624,BRS 2: Constante Ramos
685288.4736,7457987.0776,625,"BRS 1,3,I: Xavier da Silveira"
685321.3237,7458073.0616,626,BRS 2: Bolívar
685284.7713,7457353.6058,627,"BRS 1,3,I: Sousa Lima"
685261.5577,7457883.2997,628,BRS 2: Miguel Lemos
685347.7215,7457119.5803,629,"BRS 1,3,I: Júlio de Castilhos"
685319.8956,7457224.8081,630,BRS 2: Francisco Sá
687146.9666,7459195.3414,631,Atlântica
685288.6523,7457177.5685,632,"BRS 1,2,3,I: Raul Pompeia"
686760.3544,7459339.0313,633,"BRS 1,2,3,I: Duvivier"
685308.5026,7458322.6393,634,Constante Ramos
685542.646,7456877.5023,635,BRS 3: Joaquim Nabuco
685723.9331,7458953.0281,636,Estação Siqueira Campos
687308.7575,7459183.1391,637,Princesa Isabel
687093.1354,7459122.1366,638,Belfort Roxo
686258.1123,7458609.7299,639,Siqueira Campos
686210.1165,7458510.312,640,Siqueira Campos
685988.1956,7458345.0415,641,Santa Clara
685797.309,7458001.8445,642,Bolívar
685730.1139,7457958.3723,643,Bolívar
685657.3142,7457793.1386,644,Miguel Lemos
685665.4624,7457705.5415,645,Miguel Lemos
685592.4317,7457604.5483,646,Djalma Ulrich
685540.7436,7457321.6534,647,Sousa Lima
685591.9752,7457160.4264,648,Júlio de Castilhos
685644.9144,7456954.8759,649,Joaquim Nabuco
685311.0315,7456738.5926,650,Parque Garota de Ipanema
687150.3493,7459351.9079,651,Ministro Viveiros de Castro
685514.0797,7456989.0528,652,BRS 2: Rainha Elizabeth
685480.2591,7457738.8381,653,BRS 2: Miguel Lemos
685582.7084,7458063.1938,654,BRS 2: Barão de Ipanema
686260.9636,7458840.0655,655,"BRS 1,3,I: Paula Freitas"
686774.7548,7459086.2194,656,BRS 2: Rodolfo Dantas
687177.6708,7459404.6201,657,"BRS 3,I: Nossa Senhora de Copacabana"
686973.0004,7459193.4057,658,"BRS 1,3,I: Belfort Roxo"
684658.6264,7457019.8517,659,Ponto Final: General Osório :: Rua Teixeira de Melo
683131.5943,7457436.0232,660,Praça Paul Claudel
681975.5611,7456754.9715,661,General Artigas
682880.6023,7457565.7795,662,Clube Monte Líbano
682356.5034,7457135.7765,663,"BRS 1,2,3: Cupertino Durão"
682639.8443,7457162.2408,664,"BRS 1,2,3: Afrânio de Melo Franco"
682857.2855,7457166.2433,665,"BRS 1,2,3: Jardim de Alah"
683268.2202,7457144.4057,666,"BRS 1,2,3: Aníbal de Mendonça"
684044.1706,7456985.1884,667,"BRS 1,2,3: Vinícius de Moraes"
683621.0998,7457012.1797,668,"BRS 1,2,3: Garcia d'Ávila"
683403.7896,7457027.2365,669,"BRS 1,2,3: Anibal de Mendonça"
683224.5278,7457042.7125,670,"BRS 1,2,3: Henrique Dumont"
686505.8556,7458739.5674,671,República do Peru
684342.9921,7456960.9272,672,"BRS 1,2,3: Farme de Amoedo"
686384.4928,7459208.4585,673,Estação Cardeal Arcoverde
686159.4399,7459089.4133,674,Paula Freitas
684378.4435,7456808.0945,675,Farme de Amoedo
684972.3187,7456878.9922,676,"BRS 3,I: Apollo Onze"
683444.5328,7457130.848,677,"BRS 1,2,3: Garcia d'Ávila"
683697.09,7457113.3666,678,"BRS 1,2,3: Maria Quitéria"
684094.0135,7457086.2505,679,"BRS 1,2,3: Joana Angélica"
684536.5087,7457054.2451,680,"BRS 1,2,3: Farme de Amoedo"
684922.4658,7457027.6845,681,"BRS 1,2,3,I: Jangadeiros"
685098.5444,7457103.4892,682,"BRS 1,2,3,I: Bulhões de Carvalho"
681839.1938,7457010.2456,683,"BRS 1,2,3: General Artigas"
686486.5479,7458770.4859,684,República do Peru
686733.4773,7458883.9384,685,Rodolfo Dantas
687145.4245,7459104.3194,686,Prado Júnior
685557.6033,7457117.3239,687,Júlio de Castilhos
686856.2037,7458996.7146,688,Duvivier
685167.3902,7456931.7469,689,BRS 1: Canning
685954.4632,7458246.1112,690,Santa Clara
684769.4396,7457033.553,691,Ponto Final: General Osório :: Rua Visconde de Pirajá
684547.8942,7456945.8983,692,"BRS 1,2,3: Teixeira de Melo"
683727.2314,7456877.8677,693,Maria Quitéria
683715.657,7456853.754,694,Maria Quitéria
683145.2887,7456918.6371,695,Henrique Dumont
683303.3837,7456882.9306,696,Posto 10
684694.7282,7456936.8962,697,"BRS 1,2,3,I: General Osório"
682754.4274,7456887.2877,698,Afrânio de Melo Franco
682182.2939,7457822.3417,699,Hospital Municipal Miguel Couto
682621.8907,7457794.8599,700,Clube de Regatas do Flamengo
682166.2762,7457685.2021,701,Nossa Senhora Auxiliadora
681811.0692,7457567.6723,702,Capitão César de Andrade
681751.8532,7457334.6998,703,Baden Powell
681545.9442,7457096.8539,704,Rodolfo Albino
681472.3611,7457032.3981,705,Professor Azevedo Marques
682078.7347,7457484.6919,706,Juquiá
682971.1155,7457419.5915,707,Humberto de Campos
681669.375,7457298.0405,708,Leôncio Corrêa
681497.1641,7456963.4321,709,Professor Azevedo Marques
682228.6326,7456822.788,710,Bartolomeu Mitre
682645.4861,7457457.8836,711,Humberto de Campos
682421.0211,7456824.5527,712,Cupertino Durão
684216.1726,7459609.504,713,Praça General Alcio Souto
684577.3513,7456822.8207,714,Teixeira de Melo
684853.6944,7456738.6853,715,Posto 8
683053.1253,7459347.4742,716,Almirante Custódio de Melo
683357.0021,7459464.9395,717,Carlos Esmeraldino
683687.3036,7459469.7724,718,Maria Angélica
684384.5888,7457643.7712,719,Vinícius de Moraes
683900.1948,7457504.6144,720,Maria Quitéria
683299.0892,7457506.4154,721,Aníbal de Mendonça
683136.8923,7457407.938,722,Ponto Final: Jardim de Alah (Praça Paul Claudel)
682235.1603,7457699.873,723,Ponto Final: Gávea :: Linhas para Zona Oeste
684226.7197,7459457.3098,724,Frei Solano
683829.9271,7459710.2494,725,Eurico Cruz
682499.2392,7459011.8633,726,General Garzon
683398.9482,7459506.9578,727,Carlos Esmeraldino
683846.8209,7459733.0799,728,Eurico Cruz
682645.5201,7457629.5507,729,Ponto Final: Jardim de Alah :: Afrânio de Melo Franco
682098.3056,7456983.8515,730,Ponto Final: Leblon :: Praça Antero de Quental
682122.5591,7457208.3863,731,Professor Arthur Ramos :: Linhas sentido Barra da Tijuca
682131.5617,7458587.0401,732,Jóquei Clube
681319.5622,7459073.1933,733,Marquês de Sabará
682016.5007,7459172.3207,734,Mestre Ioviniano
681483.31,7459129.9182,735,Barão de Oliveira Castro
681488.555,7459114.1281,736,Barão de Oliveira Castro
681591.7266,7459190.6317,737,Escola Municipal Capistrano de Abreu
681592.2971,7459169.9141,738,Escola Municipal Capistrano de Abreu
681805.9891,7459200.8921,739,Abreu Fialho
682549.3136,7457053.6945,740,"BRS 1,2,3: Carlos Góis"
682236.785,7459205.5388,741,Von Martius
680328.7973,7457133.319,742,Alexandre Stockler
682343.2132,7459338.8143,743,Colégio Divina Providência
682378.8594,7459148.995,744,Visconde de Carandaí
682514.68,7459270.2842,745,Visconde de Carandaí
684677.8398,7458033.3512,746,Praça Senador Filinto Miller
684053.768,7459731.2155,747,Viaduto Saint-Hilaire
681861.5427,7456908.0827,748,BRS 2: Rainha Guilhermina
683056.1634,7457237.3637,749,Visconde de Pirajá
682909.4338,7457221.4287,750,Estação Jardim de Alah
683801.7619,7459453.0911,751,Maria Angélica
682756.9108,7458813.3677,752,General Garzon
684892.3949,7457893.0476,753,Praça Eugênio Jardim
682109.9278,7457266.1308,754,João de Barros :: Linhas sentido Gávea
682091.4799,7457351.634,755,Humberto de Campos :: Linhas sentido Barra da Tijuca
682153.6913,7457069.5679,756,Estação Antero de Quental
682293.5768,7457020.2488,757,"BRS 1,2,3: João Lira"
683627.5607,7457482.4725,758,Garcia d'Ávila
684131.9402,7457570.7785,759,Joana Angélica
681835.5096,7459208.0667,760,Abreu Fialho
682659.6227,7457507.3293,761,Paisandu Atlético Clube
681479.146,7457977.0356,762,Gávea Trade Center
681326.4426,7457704.1005,763,Terminal da PUC :: Plataforma A
684900.0665,7457908.1267,764,Praça Eugênio Jardim
683586.5158,7459699.1543,765,J. Carlos
682977.9205,7459589.7199,766,Hospital da Lagoa
684401.8033,7459810.0216,767,Engenheiro Marques Porto
682654.4197,7458252.6508,768,Parque dos Patins
683924.091,7459493.0187,769,Marcos Tamoyo
684151.3458,7459206.4885,770,Vitor Maurtua
684174.6353,7459232.3415,771,Vitor Maurtua
683964.9832,7458777.4923,772,Ministro Armando de Alencar
683988.6205,7458756.3816,773,Ministro Armando de Alencar
684319.4453,7458327.923,774,Parque da Catacumba
684260.8864,7457649.7175,775,Vinícius de Moraes
683822.474,7457522.1777,776,Maria Quitéria
683390.3262,7457546.0604,777,Aníbal de Mendonça
681794.4179,7457886.8414,778,Praça Sibélius
680311.1342,7457387.7064,779,Ponto Final: Alto Gávea :: Parque da Cidade
684245.5261,7459485.5433,780,Baronesa do Poconé
684242.7703,7459285.5554,781,Carvalho Azevedo
684274.2458,7459217.7209,782,Sacopã
684263.7836,7459058.474,783,Almirante Guillobei
680865.6688,7459083.1962,784,Ponto Final: Horto
680645.3069,7457369.1872,785,Ponto Final: Alto Gávea :: Praça Augusto de Lima
681279.5906,7457688.0524,786,Terminal da PUC
678288.9797,7455692.7428,787,Povina Cavalcanti
678619.3018,7455966.03,788,Almirante Álvaro Alberto
677855.4274,7455705.6333,789,Gavea Golf and Country Club
677372.2651,7456727.5897,790,Mirante das Canoas
677367.9651,7456736.8327,791,Mirante das Canoas
682975.3199,7464942.9886,792,Barão de Iguatemi
683572.9645,7465576.9873,793,Estação Barão de Mauá :: Pista Lateral
679931.1593,7457032.0933,794,Vila Cruzado
676754.3757,7456169.4886,795,Gabriel Garcia Moreno
677230.7291,7457072.5846,796,"Canoa, 3323"
676913.8011,7456638.7437,797,"Canoa, 1850"
676987.3925,7456853.9508,798,Casa das Canoas - Fundação Oscar Niemeyer
680277.6683,7457358.9799,799,Tenente Francisco Mega
676905.6159,7456396.2974,800,Condomínio Povoado das Canoas
680606.5646,7457345.1764,801,Álvaro Americano
680778.0311,7457440.1349,802,Engenheiro Mario Machado
680962.9976,7457668.2749,803,Adolfo Luz
680981.1164,7457674.1483,804,Adolfo Luz
681089.1373,7457822.2528,805,Duque Estrada
681143.7995,7457848.1752,806,Duque Estrada
681510.9578,7457664.4404,807,CMS Pindaro de Carvalho Rodrigues
681779.1829,7457644.4771,808,Praça Sibélius
681466.76,7457757.8951,809,Padre Leonel Franca
681965.5748,7457921.0986,810,Colégio Estadual André Maurois
681725.7208,7457887.6716,811,Praça Sibélius
681334.1287,7457669.6745,812,Terminal da PUC :: Plataforma B
682223.7789,7459215.5532,813,Von Martius
682726.3366,7459293.7429,814,ABBR
682725.6153,7458795.1412,815,General Garzon
682714.9684,7459311.9337,816,ABBR
681916.9427,7458300.6828,817,Jóquei Clube
683471.3199,7459663.8994,818,Tasso Fragoso
680959.8841,7455978.4529,819,Vidigal
682127.438,7458542.8996,820,Jardim Botânico
680749.2123,7457439.8168,821,Antenor Rangel
683198.8142,7459638.5333,822,Parque Lage
682958.1426,7459548.8709,823,Hospital da Lagoa
684390.6009,7458201.1235,824,Parque da Catacumba
681938.4616,7458027.9708,825,Biblioteca Municipal Vinicius de Moraes
677255.9788,7455561.8745,826,Ponto Final: São Conrado
681696.4985,7457760.6591,827,Praça Sibélius
683707.9337,7458496.5495,828,Tabatinguera
683745.4829,7458497.7523,829,Tabatinguera
683952.0715,7458249.9079,830,Calombo
683914.5435,7458258.7841,831,Calombo
683272.6724,7459664.9903,832,Parque Lage
683551.2576,7465597.5191,833,Estação Barão de Mauá :: Linha 462
683520.8687,7465655.0371,834,Estação Barão de Mauá :: Linha 460
683503.097,7465653.2596,835,Estação Barão de Mauá :: Linha 461
683550.1192,7465613.5921,836,Estação Barão de Mauá :: Linha 463
677757.1592,7455632.5931,837,Herbert Moses
681847.0692,7458280.7061,838,Praça Santos Dumont
683551.7482,7464929.3418,839,Joaquim Palhares
678405.7308,7455854.1611,840,Fashion Mall
678572.6394,7456008.3377,841,Golf Clube
678968.0349,7456079.4989,842,Bertha Lutz
678592.6654,7455709.0717,843,Almirante Álvaro Alberto
681174.3641,7456393.406,844,Chácara do Céu
681165.0354,7456376.5733,845,Chácara do Céu
680612.4241,7455699.3284,846,Dom Eugênio Sales
680635.9366,7455693.5082,847,Dom Eugênio Sales
680018.368,7455383.9472,848,Vip's
683161.6564,7465164.4478,849,Praça da Bandeira :: Pista Lateral
683132.7902,7465161.4756,850,Praça da Bandeira :: Pista Central
683475.9389,7464685.5003,851,"BRS 1,2,4,5,6,I: Barão de Ubá"
678969.8586,7456301.5335,852,Estação São Conrado
679127.3299,7456420.0444,853,Ápia
678382.5795,7455570.9133,854,Ponto Final: São Conrado :: Avenida Prefeito Mendes de Moraes
683034.3707,7464939.282,855,Santa Filomena
683369.7275,7465164.5787,856,Ponto Final: Praça da Bandeira :: Joaquim Palhares
683151.0515,7465237.4517,857,Praça da Bandeira :: Pista Central
683138.1833,7465276.1498,858,Praça da Bandeira :: Pista Lateral
682194.5042,7464182.268,859,Ponto Regulador: Saens Peña :: Linha 623
681060.9665,7462976.5442,860,Ponto Final: Saens Peña :: Linha 409
679705.6967,7462911.0274,861,Ponto Final: Muda
681255.2959,7463935.5331,862,Ponto Final: Saens Peña :: Linha 629
679004.6125,7461628.9043,863,Santa Carolina
678940.6458,7461649.3778,864,São Miguel
681902.3764,7464620.3845,865,"BRS 2,3,4: Moraes e Silva"
680567.627,7462991.7648,866,Dona Delfina
682745.0654,7464398.6626,867,"BRS 2,5,6,I: Afonso Pena"
683035.0104,7464154.9248,868,Haddock Lobo
682809.8041,7463899.4921,869,Professor Gabizo
682689.8921,7463824.526,870,Araújo Pena
679284.7071,7455524.8465,871,Ladeira das Yucas
679000.7253,7456301.8304,872,Estação São Conrado
679063.3264,7456099.8496,873,Estação São Conrado
679132.1035,7456252.7529,874,Mercado Popular da Rocinha
679920.5877,7457022.6951,875,Vila Cruzado
683589.896,7465492.8308,876,Estação Barão de Mauá :: Pista Central
